ww	ttt	Ep	Epp	Estar Predicted	Erel
0.00035827529929086354	444.2252742706843	79.33377302625479	12.040742240767715	80.24230191295561	95.20738176647721
0.0004003221666659722	397.5671505212796	79.90426100623664	12.727740158349148	80.91159556263393	96.77313555521735
0.000447303616635972	355.80964958175156	80.50857783200497	13.505574022509949	81.63352028553895	98.29833266488703
0.0004997987673826899	318.43804642685785	81.16478472548332	14.380336871018041	82.42885640391968	99.78009894588484
0.0005584547018776936	284.99167892537804	81.89279910370834	15.354386573912947	83.31979195906271	101.22310802838014
0.000623994444168982	255.05826947522485	82.7137439083414	16.42573976014911	84.32892954379788	102.64071486029286
0.0006972258717575127	228.26884305183617	83.6490833321747	17.587445198780266	85.4779934891619	104.05530327905501
0.00077905167392224	204.29317902701945	84.7194394796704	18.82701827225356	86.78617426049672	105.49746267739377
0.0008704804787452367	182.83574069496757	85.94301482790553	20.12609621091537	88.2681230479079	107.00384645980121
0.0009726392859944859	163.63203233063487	87.333622066814	21.460545034349874	89.9317326447148	108.61388861710422
0.0010867873591186366	146.44533887564435	88.89845083962828	22.8012866415761	91.77599486901313	110.36584688148159
0.0012143317475937917	131.06380806337492	90.6358677857264	24.116081106112045	93.78936985174946	112.29280369027695
0.0013568446309589624	117.29783901596097	92.53371071347969	25.37236017305058	95.94917550014148	114.41924974797809
0.0015160826983319608	104.97774512366794	94.56862739931715	26.540955613491185	98.22243945793745	116.7587224860422
0.001694008802287872	93.9516623980619	96.70694235066209	27.60024795458192	100.56841644357678	119.31273721364522
0.001892816154017246	84.0836775162292	98.90726583506259	28.53998797042268	102.94259637448246	122.07100549390105
0.002114955358006339	75.25215248132832	101.12463157151794	29.36395410328401	105.30162824503243	125.01274046137212
0.00236316461948315	67.34822524835542	103.31550637244162	30.090794239068412	107.60831638368838	128.1087321526031
0.0026405034969821826	60.27446783304498	105.44274417106669	30.75282924306891	109.83582659942235	131.32384210156434
0.002950390616079906	53.943685363045134	107.47958469719421	31.393109451305005	111.97048025128302	134.61960713935383
0.003296645809180352	48.277841267838895	109.4121091637716	32.06140717356932	114.01290918845321	137.95675182521322
0.003683537200788074	43.20709535873425	111.24001546052884	32.8099590840909	115.97773258155384	141.29759118066107
0.004115833818666483	38.668942941787925	112.97597583081424	33.689637096796424	117.89216582385177	144.60855517176847
0.004598864379394484	34.60744435191427	114.64406223878157	34.7469316526919	119.79403268062423	147.86332167313248
0.005138582972943208	30.97253541100977	116.27774316670774	36.02181761294745	121.72955639483493	151.04715134363047
0.005741642455935716	27.719410310434913	117.91782556154064	37.54634334689405	123.7511272024816	154.16277761607398
0.006415476458273763	24.807969310937157	119.61052039858816	39.343678172011685	125.91505709057954	157.23752509619635
0.007168391013988566	22.20232445207253	121.40561960183078	41.427362813093104	128.27919106601854	160.3303752586184
0.008009666945806026	19.87035717823837	123.35462744435249	43.800601547116095	130.90017879217822	163.53689229031116
0.008949674265472479	17.783322428382604	125.50861101002123	46.45558234416865	133.8302378709709	166.98973819917836
0.01	15.915494309189533	127.91553379914069	49.372987237765194	137.11336789642223	170.85318250364475
0.011173591019485101	14.243848984122696	130.61692719686695	52.52203286509975	140.78119763176568	175.31138700809055
0.012484913627071785	12.747780869447919	133.64394843154753	55.86152103825865	144.84893677580774	180.55183461472834
0.013950131878249618	11.408848638918041	137.01316666285115	59.34242094587597	149.31219227745524	186.7465097157202
0.015587306827544277	10.21054790623953	140.7227659093323	62.91237475300366	154.14559267859434	194.03394246335515
0.01741661915862072	9.138107783284582	144.7501490762864	66.52216329906983	159.30412382482524	202.50492414333647
0.01946061794205562	8.178308806317578	149.05201497853938	70.13360840082679	164.7277335377478	212.19378638622834
0.021744498587098333	7.319319985898722	153.56771331065178	73.72776350488337	170.34912879992828	223.07595585069942
0.024296413413600792	6.550552971855617	158.22602606000584	77.3118053084642	176.10391978259747	235.07138480507464
0.02714781867239066	5.862531535683048	162.95463736155546	80.92304244651889	181.94161875842795	248.05264705461832
0.030333862291643424	5.246774761542331	167.6907692111957	84.62900617573223	187.8357334612736	261.85607139944295
0.033893817128820405	4.69569250601059	172.39112520799603	88.52352262230134	193.79141907716155	276.2942443401652
0.03787156506866572	4.202491837961494	177.03955520947605	92.71961624461436	199.84977194212075	291.1684809363368
0.0423161379345089	3.7610933053062046	181.65159448909986	97.34067912760209	206.08859646631387	306.280374805894
0.04728232188043205	3.366055996453976	186.27589880691983	102.51137842298431	212.62006768531074	321.44225462487873
0.05283133271435984	3.012510472760347	190.99324487844618	108.34934936791646	219.58597655052776	336.48720927490456
0.05903157047645993	2.696098745252961	195.9140101526924	114.95808951713364	227.1511869208228	351.2800429013954
0.06595946257418746	2.412920555756301	201.17490099828487	122.42089768454947	235.4956835730979	365.73062838784676
0.07370040586690031	2.1594853002481718	206.9353026306268	130.79535685624634	244.80532030571135	379.8101991294103
0.08234981931268026	1.9326690018297175	213.373140132702	140.10779672554048	255.2612223456102	393.5691333222797
0.0920143201528385	1.7296758029351769	220.67969610344807	150.34736859419795	267.0278253581634	407.1524192564637
0.10281303813237812	1.5480035021139396	229.05251605810878	161.4597802601814	280.23974692076825	420.8074231548045
0.1148790839561917	1.3854127105730396	238.68542468525254	173.34132669238082	294.9880463623129	434.8788544345094
0.12836119008195787	1.2398992482873976	249.75486608431885	185.83455240297585	311.30688074568866	449.7881886360999
0.14342554407501815	1.1096694394176394	262.4023753110393	198.72757318270342	329.16204962292096	465.99852986797174
0.1602578371241384	0.9931180025137321	276.71406076019196	211.75954491369353	348.44336165932305	483.96962514599005
0.17906555296923793	0.888808262967456	292.6994705511386	224.634663787643	368.963022857175	504.11019275749175
0.20008052545562063	0.7954544438019137	310.2738250451555	237.04606082405363	390.46213831862457	526.7352097895484
0.22356179624047784	0.7119058165049711	329.2487110163083	248.7088430164316	412.6267105998744	552.0344073940707
0.24979880787725614	0.6371325165414697	349.336166608643	259.3986185494733	435.11308944479794	580.0556128082468
0.2791149716375388	0.570212848698691	370.1690670598561	268.98901894645087	457.58084588599024	610.7036328692184
0.31187165404930356	0.5103219257840428	391.3369930262605	277.48029392784434	479.72904397077974	643.7528489790376
0.3484726312917263	0.4567215006295794	412.43244630675395	285.0120643388092	501.33062901167625	678.8700334486338
0.3893690663537568	0.40875086606725186	433.0991159560851	291.85683808373176	522.2597612090902	715.6432196945749
0.43506507030756264	0.3658187107031672	453.07333924362956	298.39570973095397	542.5084794906091	753.612655540255
0.48612391624802365	0.32739583010084494	472.212204115575	305.0818398832898	562.1915107347875	792.3007588302655
0.5431749824945833	0.29300860352765323	490.5057990534737	312.39926503099406	581.5404024631409	831.2394438469538
0.606921510641044	0.2622331558553467	508.075161442654	320.8239168260667	600.8896365245434	869.9950825964479
0.6781492740831102	0.23469013265122243	525.160068111616	330.7912145645633	620.6576550499448	908.193381399204
0.7577362638765365	0.2100400240548968	542.1014416645887	342.6715565369727	641.325010204886	945.5477812536565
0.8466635113189044	0.187978979800333	559.3221692485699	356.75259492521485	663.4106593949184	981.8944437939608
0.9460271806598634	0.16823506379688075	577.3083079453135	373.22588487938117	687.4463204983193	1017.2336437642235
1.0570520810009836	0.15056490210130644	596.5907051910368	392.1753804090968	713.9481763541093	1051.7719878054234
1.1811067639400605	0.13475068296194453	617.7254720490869	413.5660679612457	743.3852644404467	1085.9545183926334
1.319720393061377	0.12059747195593533	641.2707717987596	437.23249754037846	776.144612600496	1120.4733757384051
1.474601593214192	0.10793080912450731	667.7571950209851	462.86884424607257	812.4944544278372	1156.2422442369461
1.6476595119256485	0.09659455848732253	697.6497668631515	490.0241496163888	852.5484528233422	1194.333022149665
1.8410273525621632	0.08644898342786647	731.3015644225148	518.108149918656	896.235478620965	1235.8805471850364
2.0570886693214976	0.07736902422606334	768.9020658703258	546.4139455968656	943.2807571674455	1281.9693934228856
2.2985067481815196	0.06924275650607158	810.4273491000023	574.1628385463686	993.2046381974262	1333.5210322247547
2.568257435970693	0.061970011597276456	855.6030622306499	600.5731944296382	1045.3443269879479	1391.1990496461872
2.869665822228791	0.055461141802317614	903.892963227627	624.9491013760578	1098.9012095193827	1455.3454424784895
3.2064472260178882	0.04963591535219219	954.5238864315031	646.777145588188	1153.0119365485793	1525.9541771268678
3.5827529929086395	0.04442252742706837	1006.551335297157	665.8135044637901	1206.836034146662	1602.6812791896484
4.0032216666597265	0.03975671505212791	1058.9597490150682	682.1419864832517	1259.6481412511087	1684.8853050374307
4.47303616635972	0.03558096495817516	1110.7813652941713	696.1885339501753	1310.9209420435993	1771.688901230203
4.997987673826904	0.031843804642685755	1161.2118453081173	708.6880370305774	1360.3865934042926	1862.0513175751669
5.5845470187769415	0.028499167892537768	1209.7021376954262	720.6111798668128	1408.0695062723019	1954.8427927937817
6.23994444168982	0.025505826947522483	1256.0137753189483	733.0676731472596	1454.2897982192185	2048.9141613695597
6.9722587175751345	0.022826884305183596	1300.2353195407654	747.2046331042891	1499.642173958105	2143.158422143736
7.790516739222408	0.020429317902701923	1342.7666561565152	764.1152166214259	1544.957720184652	2236.564940892709
8.704804787452368	0.018283574069496756	1384.282505920636	784.7655606183099	1591.2558063776187	2328.2705763688327
9.72639285994487	0.01636320323306347	1425.686452188292	809.9408564306116	1639.6908400271045	2417.6137415599296
10.867873591186378	0.01464453388756442	1468.0634000938544	840.2063113250604	1691.4954307610744	2504.1954330746635
12.143317475937916	0.01310638080633749	1512.6336108479684	875.8766412671034	1747.9188572082815	2587.944949455135
13.568446309589639	0.011729783901596085	1560.7068863435143	916.9883499335331	1810.1584513500168	2669.179216537113
15.160826983319625	0.010497774512366784	1613.632065358647	963.2716930223716	1879.2819897321951	2748.6374621325344
16.940088022878722	0.009395166239806189	1672.735244865251	1014.1232267480539	1956.1413850855197	2827.4717727292145
18.928161540172482	0.00840836775162291	1739.240453122417	1068.5846038568664	2041.2815605343146	2907.1807600571474
21.149553580063408	0.007525215248132826	1814.169333914257	1125.3380897817474	2134.852732257785	2989.4863866305086
23.6316461948315	0.006734822524835544	1898.2221496291766	1182.7329535276765	2236.53852385849	3076.1683238009728
26.405034969821852	0.006027446783304491	1991.6509242912841	1238.8576449663865	2345.515224576892	3168.880932476563
29.50390616079909	0.005394368536304508	2094.145414978788	1291.6683776596515	2460.457725083403	3268.981765021659
32.96645809180352	0.00482778412678389	2204.7606354666386	1339.1739602393982	2579.6039144579017	3377.396949189518
36.83537200788078	0.00432070953587342	2321.916298187486	1379.6603013134104	2700.880938288263	3494.539950859203
41.15833818666487	0.003866894294178789	2443.4897385370177	1411.9203251506467	2822.084532204734	3620.289221254995
45.98864379394484	0.0034607444351914267	2567.0040761382297	1435.4434513405135	2941.0895649243075	3754.020149281635
51.385829729432025	0.00309725354110098	2689.8876792841347	1450.5204964312754	3056.0604440573197	3894.6795625173536
57.41642455935722	0.002771941031043489	2809.759262683538	1458.2372018861283	3165.6283501385037	4040.8874870186287
64.15476458273763	0.0024807969310937164	2924.6849078315918	1460.3573128143444	3269.0098334493	4191.0507082741715
71.68391013988565	0.0022202324452072534	3033.362769954931	1459.12328304032	3366.0556218308416	4343.475070563087
80.09666945806035	0.0019870357178238345	3135.2136536736075	1457.0186306628982	3457.2341465802106	4496.467554309661
89.49674265472478	0.0017783322428382607	3230.3809565064503	1456.5361509234956	3543.565814699448	4648.424280257561
100.0	0.0015915494309189533	3319.6621004336034	1459.9835977304947	3626.528445593295	4797.905933318553
111.73591019485102	0.0014243848984122696	3404.4008633642266	1469.3405104209762	3707.951830059186	4943.706345280912
124.8491362707181	0.0012747780869447893	3486.366946869376	1486.1638611758651	3789.9125993205244	5084.921135670904
139.50131878249618	0.0011408848638918042	3567.639869488795	1511.5302923277484	3874.632635875359	5221.019675167386
155.87306827544276	0.001021054790623953	3650.5033825761143	1545.999649044878	3964.37761332678	5351.915435494828
174.16619158620753	0.0009138107783284564	3737.3472308483974	1589.586959322838	4061.348424498865	5478.020154113476
194.60617942055623	0.0008178308806317577	3830.5668049295455	1641.736070761591	4167.557962772426	5600.261175419452
217.44498587098334	0.000731931998589872	3932.4486832283806	1701.296196105352	4284.6891827887775	5720.042982497162
242.96413413600843	0.0006550552971855603	4045.0316155496034	1766.5113382620425	4413.937366909978	5839.144023445749
271.4781867239066	0.0005862531535683048	4169.93860557549	1835.0405005843663	4555.84916487078	5959.555162760033
303.33862291643425	0.0005246774761542331	4308.186602330277	1904.0315741640522	4710.181316670489	6083.280851244086
338.9381712882047	0.00046956925060105806	4459.994962657086	1970.270820937733	4875.809899367	6212.133279279096
378.7156506866572	0.0004202491837961494	4624.629090888697	2030.4198756178514	5050.722631425926	6347.550831828151
423.16137934508896	0.00037610933053062047	4800.325592058607	2081.3320004810844	5232.118947997972	6490.465720262076
472.8232188043214	0.000336605599645397	4984.342664208124	2120.4121500120355	5416.624362106348	6641.234599299701
528.3133271435984	0.0003012510472760347	5173.15945957323	2145.9600213020008	5600.60025418691	6799.633886371128
590.3157047646005	0.0002696098745252955	5362.8129014843835	2157.42376283252	5780.5051257447885	6964.911376843609
659.5946257418759	0.00024129205557562962	5549.321054496645	2155.503598955606	5953.247847267097	7135.879276059966
737.004058669003	0.0002159485300248172	5729.114853634708	2142.078830065731	6116.474370121534	7311.031278241547
823.4981931268044	0.0001932669001829713	5899.397456323094	2119.9763900238963	6268.747103044606	7488.667159302769
920.1432015283868	0.00017296758029351734	6058.373891087253	2092.636419810563	6409.603840310669	7667.011381797487
1028.1303813237812	0.00015480035021139395	6205.332008737636	2063.7463507584894	6539.510252223238	7844.316254832298
1148.7908395619195	0.00013854127105730366	6340.5926585008065	2036.9071321432887	6659.737676966753	8018.944293194811
1283.6119008195813	0.00012398992482873955	6465.369978682219	2015.3713940255889	6772.202803896377	8189.427953446386
1434.2554407501816	0.00011096694394176394	6581.587920527017	2001.8656457547177	6879.299791350868	8354.507587261918
1602.5783712413875	9.931180025137298e-05	6691.690488802554	1998.4868126685576	6983.743347112685	8513.15018943268
1790.6555296923827	8.888082629674543e-05	6798.467810218266	2006.6518036102975	7088.4283185700915	8664.552432972125
2000.8052545562064	7.954544438019136e-05	6904.9043908015	2027.076950130384	7196.300828054628	8808.131756505169
2235.617962404783	7.119058165049696e-05	7014.043619589757	2059.7693140392926	7310.229649235766	8943.509096501139
2497.9880787725565	6.371325165414711e-05	7128.855244647357	2104.0210370699715	7432.864967397775	9070.486416679782
2791.149716375388	5.70212848698691e-05	7252.090516763368	2158.408796494299	7566.475097171281	9189.021620479587
3118.716540493042	5.103219257840417e-05	7386.113056255447	2220.8112559025026	7712.760122947584	9299.20284091902
3484.7263129172557	4.567215006295803e-05	7532.702388805802	2288.4662261229455	7872.654123383424	9401.223550045674
3893.6906635375676	4.0875086606725187e-05	7692.841181206308	2358.0933665175135	8046.142539408406	9495.359452711262
4350.650703075636	3.658187107031664e-05	7866.514530643066	2426.1042494939165	8232.134151617729	9581.947740630252
4861.239162480227	3.2739583010084565e-05	8052.565528787008	2488.906655476162	8428.432116063006	9661.368982559092
5431.749824945833	2.9300860352765323e-05	8248.658380271965	2543.284304314428	8631.839903925642	9734.03170675025
6069.215106410454	2.6223315585534613e-05	8451.391032797326	2586.8026755963147	8838.413798398404	9800.359580583796
6781.492740831088	2.3469013265122292e-05	8656.570524599858	2618.1676800847863	9043.838524012446	9860.780998639591
7577.362638765365	2.100400240548968e-05	8859.622066338488	2637.459818455617	9243.868100114789	9915.720864018564
8466.635113189062	1.879789798003326e-05	9056.062387174907	2646.1890872805275	9434.753979094878	9965.594518160196
9460.271806598614	1.6823506379688108e-05	9241.946772412686	2647.1599155433814	9613.585999124827	10010.80477201776
10570.520810009837	1.5056490210130644e-05	9414.207562503454	2644.184063947932	9778.497501862616	10051.746884003996
11811.06763940063	1.3475068296194425e-05	9570.83572393833	2641.7133341231443	9928.723271110852	10088.837760736655
13197.203930613743	1.2059747195593558e-05	9710.90105742419	2644.471902331742	10064.533321982908	10122.610901243761
14746.01593214192	1.0793080912450732e-05	9834.443262518622	2657.151906144528	10187.086459632383	10153.958952267005
16476.59511925652	9.659455848732232e-06	9942.284953687264	2684.2068510797144	10298.252109931054	10184.64586479412
18410.273525621593	8.644898342786667e-06	10035.818212113685	2729.748427516073	10400.441032192779	10218.213025225643
20570.886693214976	7.736902422606334e-06	10116.804577615654	2797.5319195779243	10496.471774016372	10261.324560152509
22985.067481815244	6.924275650607143e-06	10187.212436409283	2891.0058615995613	10589.485923137865	10325.4232024014
25682.57435970688	6.197001159727658e-06	10249.101436021469	3013.4008726869215	10682.914633440054	10428.348446593936
28696.65822228791	5.546114180231761e-06	10304.553610047633	3167.836962789504	10780.492387881044	10595.405239617938
32064.47226017895	4.9635915352192076e-06	10355.645579480577	3357.434720948213	10886.310820165123	10859.36602610986
35827.52992908632	4.442252742706847e-06	10404.454479807968	3585.4215291946607	11004.904386881726	11259.079859131674
40032.21666659726	3.975671505212792e-06	10453.090797882873	3855.228317635991	11141.359549439469	11836.696240390183
44730.361663597294	3.5580964958175083e-06	10503.75295791575	4170.575193761801	11301.43900783193	12633.869660258139
49979.87673826893	3.1843804642685825e-06	10558.800515333376	4535.545737085584	11491.711946259338	13687.56888324654
55845.47018776941	2.8499167892537773e-06	10620.844782491855	4954.650158359433	11719.680118736842	15026.19717091857
62399.444416898325	2.5505826947522435e-06	10692.857436068578	5432.877157496179	11993.888208438948	16666.631490269687
69722.5871757512	2.282688430518364e-06	10778.299085166505	5975.733362467298	12324.005858023836	18612.564464568106
77905.16739222407	2.0429317902701924e-06	10881.270901509946	6589.267780681307	12720.868929344875	20854.26248274917
87048.04787452385	1.8283574069496722e-06	11006.693208184897	7280.076747004397	13196.469710546744	23369.610423651888
97263.9285994485	1.6363203233063505e-06	11160.515318646701	8055.28234596532	13763.890287668244	26126.14462219607
108678.73591186378	1.464453388756442e-06	11349.960752181632	8922.474116556097	14437.179552692312	29083.696384571813
121433.17475937941	1.3106380806337463e-06	11583.81093805064	9889.599904821824	15231.180588711877	32197.268967162607
135684.46309589612	1.1729783901596106e-06	11872.728200337842	10964.786941574726	16161.318869239141	35419.82798945463
151608.26983319625	1.0497774512366783e-06	12229.61451416733	12156.068641996673	17243.360345189885	38704.771850001125
169400.88022878757	9.395166239806168e-07	12669.995311307157	13470.986558844284	18493.14089215536	42007.941686087244
189281.6154017244	8.408367751622929e-07	13212.406303665752	14916.031145892437	19926.25568134615	45289.11368026344
211495.5358006341	7.525215248132824e-07	13878.744540946791	16495.88104960189	21557.681731472774	48512.98145010063
236316.4619483155	6.734822524835529e-07	14694.521507329024	18212.40126153604	23401.29317026208	51649.68033619127
264050.349698218	6.027446783304504e-07	15688.92553729004	20063.36994303505	25469.22060027974	54674.93019030819
295039.0616079909	5.394368536304509e-07	16894.564657377905	22040.928233810308	27771.007046383806	57569.88249119082
329664.5809180359	4.827784126783879e-07	18346.724333361068	24129.794531032698	30312.52674842859	60320.75570057326
368353.72007880703	4.320709535873429e-07	20081.948780453473	26305.36204809351	33094.66330546415	62918.33387874598
411583.3818666487	3.8668942941787886e-07	22135.758889522345	28531.909262143814	36111.794025751136	65357.391121016815
459886.43793944933	3.46074443519142e-07	24539.381920770196	30761.289375004453	39350.19935230551	67636.09086377875
513858.2972943202	3.09725354110098e-07	27315.517968896493	32932.59910881815	42786.6054504355	69755.3961957975
574164.2455935722	2.771941031043489e-07	30473.423827909806	34973.403399958515	46387.15883918362	71718.51594511958
641547.6458273777	2.480796931093711e-07	34003.93792619071	36803.03092841393	50107.19389474952	73530.40191730755
716839.1013988566	2.2202324452072532e-07	37875.419787963045	38338.17706721639	53892.144556991414	75197.3053032557
800966.6945806034	1.9870357178238346e-07	42031.78456758293	39500.52987807801	57679.82987652301	76726.39480529989
894967.4265472497	1.7783322428382567e-07	46393.699986538464	40225.45947510146	61404.095860324895	78125.43518799379
1000000.0	1.5915494309189535e-07	50863.4704540287	40470.207710784045	64999.46414226701	79402.52244447921
